"id_pe","sdom_bio","type_eco","origine","iter","annee","temps","tbe","pert","hd","is","stbop","stpeu","stft","stri","strt","stsab","stepn","stepx","sttot","nbop","npeu","nft","nri","nrt","nsab","nepn","nepx","ntot","vbop","vpeu","vft","vri","vrt","vsab","vepn","vepx","vtot","pct_bop","pct_peu","pct_ft","pct_ri","pct_rt","pct_sab","pct_epn","pct_epx","dqrt","dqft","dqri","dqepn","dqepx","dqsab","dqbop","dqpeu","dqtot"
319801702,"4E","RE20","BR",7,0,50,0,0,11.4328803597122,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,7.35965606776183,47.0418621817394,0,54.4015182495012,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",7,10,60,0,0,12.3894093128681,0.587277000403656,0,0,0,0,0,1,21.9911679095507,0,22.9911679095507,0,0,0,0,0,23.1978763364016,1550.62956382321,0,1573.82744015961,0,0,0,0,0,6.31164499556458,95.386237264322,0,101.697882259887,0,0,0,0,0,4.34949631064455,95.6505036893554,0,NA,NA,NA,13.4377072878645,NA,23.4277696281405,NA,NA,13.6381988826395
319801702,"4E","RE20","BR",8,0,50,0,0,9.48955773276918,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.95081319384479,50.4071457248755,0,57.3579589187203,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",8,10,60,0,0,10.6452024890242,0.555259427658991,0,0,0,0,0,4.94208088765989,22.1547485801751,0,27.096829467835,0,0,0,0,0,174.615052588583,1699.32016306479,0,1873.93521565337,0,0,0,0,0,30.9268489036267,89.4054796477596,0,120.332328551386,0,0,0,0,0,18.2385946426918,81.7614053573082,0,NA,NA,NA,12.8840044752165,NA,18.9831878084712,NA,NA,13.56866162078
319801702,"4E","RE20","BR",9,0,50,0,0,12.2435775585381,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.78179189926762,53.8099143426319,0,59.5917062418995,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",9,10,60,0,0,14.0957331246408,0.610394780736871,0,0,0,0,0,2.37455966308985,24.5437560814813,0,26.9183157445712,0,0,0,0,0,105.113398274941,1653.3658406929,0,1758.47923896784,0,0,0,0,0,10.203211823245,111.711949134769,0,121.915160958014,0,0,0,0,0,8.82135303568813,91.1786469643119,0,NA,NA,NA,13.7480496566966,NA,16.9596764981716,NA,NA,13.9608023352961
319801702,"4E","RE20","BR",10,0,50,0,0,11.7153023491233,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.16767615071576,52.1619791939462,0,58.3296553446619,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",10,10,60,0,0,13.807619961154,0.649293999628233,0,0,0,0,0,1,20.3645618035659,0,21.3645618035659,0,0,0,0,0,25,1474.36515640585,0,1499.36515640585,0,0,0,0,0,5.25154043132892,79.8530575734597,0,85.1045980047886,0,0,0,0,0,4.68064830533099,95.319351694669,0,NA,NA,NA,13.2614210693145,NA,22.5675833419103,NA,NA,13.4694030015047
319801702,"4E","RE20","BR",11,0,50,0,0,13.8254247362318,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.43544640132357,60.769068920672,0,66.2045153219956,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",11,10,60,0,0,14.5860293386362,0.636215312908733,0,0,0,0,0,3.19364393364922,20.1167144405028,0,23.310358374152,0,0,0,0,0,45.8414673039167,1530.49281207251,0,1576.33427937643,0,0,0,0,0,23.8140037542642,95.5266898283857,0,119.34069358265,0,0,0,0,0,13.7005355404168,86.2994644595832,0,NA,NA,NA,12.9365341028326,NA,29.7830418162289,NA,NA,13.7216195750049
319801702,"4E","RE20","BR",12,0,50,0,0,11.2998566858263,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.38248181309462,65.2319899337326,0,70.6144717468272,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",12,10,60,0,0,13.1790180175306,0.607500217514632,0,0,0,0,0,6.07182950585674,21.1563458189362,0,27.228175324793,0,0,0,0,0,444.589443877718,1373.91236886578,0,1818.5018127435,0,0,0,0,0,24.141087528372,100.186806449565,0,124.327893977937,0,0,0,0,0,22.299803176043,77.700196823957,0,NA,NA,NA,14.0021869329633,NA,13.1866740099558,NA,NA,13.8072586131826
319801702,"4E","RE20","BR",13,0,50,0,0,10.6409016195687,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.43309605971751,61.0616182631208,0,67.4947143228383,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",13,10,60,0,0,11.7937583313862,0.579876322156365,0,0,0,0,0,0.0855392705362721,19.2944688337937,0,19.38000810433,0,0,0,0,0,25,1533.80271466676,0,1558.80271466676,0,0,0,0,0,4.11618228266025,89.1515791614423,0,93.2677614441026,0,0,0,0,0,0.441378920358451,99.5586210796415,0,NA,NA,NA,12.6557160397826,NA,6.60036307712177,NA,NA,12.5816169759043
319801702,"4E","RE20","BR",14,0,50,0,0,12.0025351295415,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,4.56459491124881,60.8015184111562,0,65.366113322405,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",14,10,60,0,0,13.6168018857475,0.579926205053861,0,0,0,0,0,3.05826089284402,21.257253716207,0,24.315514609051,0,0,0,0,0,169.930757714719,1466.01113820845,0,1635.94189592316,0,0,0,0,0,9.60894439977558,104.035365236297,0,113.644309636072,0,0,0,0,0,12.5774055865782,87.4225944134218,0,NA,NA,NA,13.5875139320996,NA,15.13757570055,NA,NA,13.7566552785997
319801702,"4E","RE20","BR",15,0,50,0,0,12.0888695843294,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.95934315332503,59.1773276229939,0,65.136670776319,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",15,10,60,0,0,13.1207492771781,0.544592092273598,0,0,0,0,0,3.80187847225461,17.2602296356227,0,21.0621081078773,0,0,0,0,0,138.602925036897,1231.43849638133,0,1370.04142141823,0,0,0,0,0,18.8485757813069,74.5146664280803,0,93.3632422093872,0,0,0,0,0,18.05079744526,81.94920255474,0,NA,NA,NA,13.3589394372377,NA,18.6882216657805,NA,NA,13.9906898548161
319801702,"4E","RE20","BR",16,0,50,0,0,12.663791367917,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.11034307489563,62.4544743335803,0,68.5648174084759,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",16,10,60,0,0,14.7953424756367,0.576680384392292,0,0,0,0,0,1,22.1616869953743,0,23.1616869953743,0,0,0,0,0,25,1429.61642285128,0,1454.61642285128,0,0,0,0,0,2.7743986437896,106.589999250479,0,109.364397894269,0,0,0,0,0,4.31747480310787,95.6825251968921,0,NA,NA,NA,14.0490417602599,NA,22.5675833419103,NA,NA,14.2385547723904
319801702,"4E","RE20","BR",17,0,50,0,0,11.1892737384481,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.1429932537864,60.5356776072269,0,65.6786708610133,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",17,10,60,0,0,11.1236667179001,0.608031907008602,0,0,0,0,0,1,18.2690171506618,0,19.2690171506618,0,0,0,0,0,70.0953924351692,1119.13465468372,0,1189.23004711888,0,0,0,0,0,3.09188943664973,83.8942996259738,0,86.9861890626236,0,0,0,0,0,5.18967829122337,94.8103217087766,0,NA,NA,NA,14.4168864868695,NA,13.4775305072715,NA,NA,14.3632230295709
319801702,"4E","RE20","BR",18,0,50,0,0,12.5043380996715,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.64341835003072,58.8863319559595,0,64.5297503059902,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",18,10,60,0,0,16.5847194850702,0.494229419088676,0,0,0,0,0,1,22.4836222888451,0,23.4836222888451,0,0,0,0,0,25,1543.20139630115,0,1568.20139630115,0,0,0,0,0,1,103.129598810911,0,104.129598810911,0,0,0,0,0,4.25828685072579,95.7417131492742,0,NA,NA,NA,13.6199933622547,NA,22.5675833419103,NA,NA,13.8081877810349
319801702,"4E","RE20","BR",19,0,50,0,0,11.1579504541194,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,7.26347347480948,61.8294011818968,0,69.0928746567063,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",19,10,60,0,0,12.1394262126211,0.615774361132736,0,0,0,0,0,1,23.5000347653654,0,24.5000347653654,0,0,0,0,0,25,1743.22224386923,0,1768.22224386923,0,0,0,0,0,7.6298367450798,107.040539412132,0,114.670376157212,0,0,0,0,0,4.08162686125513,95.9183731387449,0,NA,NA,NA,13.1012559797649,NA,22.5675833419103,NA,NA,13.2821990635429
319801702,"4E","RE20","BR",20,0,50,0,0,11.8764523691597,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.49525546364756,67.9799761640637,0,74.4752316277113,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",20,10,60,0,0,13.3228840320836,0.547970328672434,0,0,0,0,0,6.81851614299178,19.5794819766904,0,26.3979981196821,0,0,0,0,0,455.175411751999,1418.96893904122,0,1874.14435079322,0,0,0,0,0,30.3236015750771,85.1306184053916,0,115.454219980469,0,0,0,0,0,25.8296712958243,74.1703287041757,0,NA,NA,NA,13.2546789689069,NA,13.810538056743,NA,NA,13.3918025379316
319801702,"4E","RE20","BR",21,0,50,0,0,11.3953793335271,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.108097990323,66.9658096461405,0,73.0739076364635,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",21,10,60,0,0,12.9773546776984,0.516928929158616,0,0,0,0,0,1,22.745670088953,0,23.745670088953,0,0,0,0,0,25,1716.16481308333,0,1741.16481308333,0,0,0,0,0,7.17709900315286,99.5253648528993,0,106.702463856052,0,0,0,0,0,4.21129408542243,95.7887059145776,0,NA,NA,NA,12.9904719810499,NA,22.5675833419103,NA,NA,13.1773273002628
319801702,"4E","RE20","BR",22,0,50,0,0,11.8863904354154,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.74160241272154,60.4136744946794,0,66.155276907401,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",22,10,60,0,0,12.969551290492,0.567193670028282,0,0,0,0,0,0.857895172225796,26.2686932210593,0,27.1265883932851,0,0,0,0,0,41.9125444652647,1762.85306509774,0,1804.765609563,0,0,0,0,0,5.62244583624352,123.516961182664,0,129.139407018908,0,0,0,0,0,3.16256198452939,96.8374380154706,0,NA,NA,NA,13.7741952895661,NA,16.1435914285722,NA,NA,13.8338239577752
319801702,"4E","RE20","BR",23,0,50,0,0,11.168653015296,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,7.45501734837566,59.8185772316357,0,67.2735945800113,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",23,10,60,0,0,12.5560165512375,0.563193582683048,0,0,0,0,0,1,22.5547228247254,0,23.5547228247254,0,0,0,0,0,25,1670.94598146631,0,1695.94598146631,0,0,0,0,0,6.65378481764016,100.738060913641,0,107.391845731281,0,0,0,0,0,4.2454331024872,95.7545668975128,0,NA,NA,NA,13.1096954098338,NA,22.5675833419103,NA,NA,13.2980527328079
319801702,"4E","RE20","BR",24,0,50,0,0,12.4751893440838,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.88051714159034,54.9499946722199,0,60.8305118138102,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",24,10,60,0,0,15.5935445837829,0.590187684004967,0,0,0,0,0,4.15455793575692,23.8432056238497,0,27.9977635596066,0,0,0,0,0,244.161043525031,1720.88880643773,0,1965.04984996276,0,0,0,0,0,11.9257206752974,111.212066693168,0,123.137787368465,0,0,0,0,0,14.8388921383379,85.1611078616621,0,NA,NA,NA,13.2819235622221,NA,14.7190331334415,NA,NA,13.4688322527846
319801702,"4E","RE20","BR",25,0,50,0,0,11.3225935586045,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,5.66529737308557,59.75036338886,0,65.4156607619456,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",25,10,60,0,0,12.9392315178832,0.467889042830754,0,0,0,0,0,1,24.9060598859279,0,25.9060598859279,0,0,0,0,0,25,1620.10420024964,0,1645.10420024964,0,0,0,0,0,6.30214506289196,117.778905190234,0,124.081050253126,0,0,0,0,0,3.86010070386349,96.1398992961365,0,NA,NA,NA,13.9905922467725,NA,22.5675833419103,NA,NA,14.159862504754
319801702,"4E","RE20","BR",26,0,50,0,0,11.2749061221366,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,4.81015938262144,62.4468292466549,0,67.2569886292763,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",26,10,60,0,0,13.6734450363433,0.564395455055335,0,0,0,0,0,5.8368766938135,21.9085895557745,0,27.745466249588,0,0,0,0,0,122.607403642316,1580.01348032204,0,1702.62088396436,0,0,0,0,0,34.2142180678776,103.622731367138,0,137.836949435015,0,0,0,0,0,21.0372269159476,78.9627730840524,0,NA,NA,NA,13.2871510692548,NA,24.6199388997511,NA,NA,14.4042979125499
319801702,"4E","RE20","BR",27,0,50,0,0,10.5953520547157,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,7.95555660852363,56.6558386134706,0,64.6113952219942,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",27,10,60,0,0,12.6115994104093,0.598440974029535,0,0,0,0,0,1,23.1327277498863,0,24.1327277498863,0,0,0,0,0,25,1657.70012336493,0,1682.70012336493,0,0,0,0,0,0.716823655477872,101.343829257377,0,102.060652912855,0,0,0,0,0,4.14375038894935,95.8562496110506,0,NA,NA,NA,13.329550297098,NA,22.5675833419103,NA,NA,13.5130972656448
319801702,"4E","RE20","BR",28,0,50,0,0,12.1108611766584,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.33568758967158,63.6994957244649,0,70.0351833141365,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",28,10,60,0,0,14.1785537396518,0.538447601268042,0,0,0,0,0,1,18.0267258054199,0,19.0267258054199,0,0,0,0,0,25,1253.36391674746,0,1278.36391674746,0,0,0,0,0,1,83.5733275800277,0,84.5733275800277,0,0,0,0,0,5.25576502350784,94.7442349764922,0,NA,NA,NA,13.5324020418191,NA,22.5675833419103,NA,NA,13.7660656787243
319801702,"4E","RE20","BR",29,0,50,0,0,14.1947370215636,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.38300445740285,51.806413213891,0,58.1894176712939,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",29,10,60,0,0,13.1614494613459,0.634412187161817,0,0,0,0,0,1,27.8017382745178,0,28.8017382745178,0,0,0,0,0,113.066011839405,1780.05977301544,0,1893.12578485485,0,0,0,0,0,1,136.17639898615,0,137.17639898615,0,0,0,0,0,3.47201266280773,96.5279873371923,0,NA,NA,NA,14.1017737224424,NA,10.611799174987,NA,NA,13.9179308284976
319801702,"4E","RE20","BR",30,0,50,0,0,13.3904855911953,0.52215213004644,0,0,0,0,0,1.27234502470387,15.0089589025252,0,16.2813039272291,0,0,0,0,0,50,1225,0,1275,0,0,0,0,0,6.22041078568847,61.8753664414556,0,68.0957772271441,0,0,0,0,0,7.81476121562952,92.1852387843705,0,NA,NA,NA,12.4899959967968,NA,18,NA,NA,12.7510091872807
319801702,"4E","RE20","BR",30,10,60,0,0,14.3330540681366,0.546150139778245,0,0,0,0,0,1.76702826453286,23.1876022525542,0,24.9546305170871,0,0,0,0,0,25,1522.07457028545,0,1547.07457028545,0,0,0,0,0,7.87252916306521,107.119027180358,0,114.991556343423,0,0,0,0,0,7.08096344413089,92.9190365558691,0,NA,NA,NA,13.9272385793778,NA,29.9990017371778,NA,NA,14.330950883234
400102903,"5O","RS25","BR",1,0,50,0,0,17.8399841817364,0.731890340915178,1.98705735339554,6.00829594999048,0,0,0,3.88772090881737,8.90641517292706,0.479092879672444,21.2685822648029,175,200,0,0,0,250,400,50,1075,7.47631609159642,44.8508647423085,0,0,0,17.5797310379759,58.5118127285521,1.54334571371544,129.962070314148,9.34268833087149,28.2496307237814,0,0,0,18.2791728212703,41.8759231905465,2.25258493353028,NA,NA,NA,16.8374582404827,11.0453610171873,14.0712472794703,12.0237859500005,19.5576072156079,15.8715776387915
400102903,"5O","RS25","BR",1,10,60,0,0,17.7575053145706,0.721818956881386,3.08714661651354,12.2362331159551,0,0,0,7.50442221362617,9.71205231752404,1,33.5398542636188,232.91511133119,252.931617103472,0,0,0,440.593358627601,381.519604713775,60.2201783792838,1368.17987015532,13.5442074577075,92.8271436599959,0,0,0,31.8752166126676,62.7350388086491,3.43634235021679,204.417948889237,9.20441273312931,36.4826663222204,0,0,0,22.3746416864021,28.9567516936376,2.98152756461055,NA,NA,NA,18.0033007353037,14.5406573526997,14.7263363739233,12.9907688161824,24.8186051723649,17.6670503479196
400102903,"5O","RS25","BR",2,0,50,0,0,17.6636837892058,0.731890340915178,1.98705735339554,6.00829594999048,0,0,0,3.88772090881737,8.90641517292706,0.479092879672444,21.2685822648029,175,200,0,0,0,250,400,50,1075,6.61247076934034,37.4103513131672,0,0,0,19.4340152645679,51.8851532738896,1.38173684255504,116.72372746352,9.34268833087149,28.2496307237814,0,0,0,18.2791728212703,41.8759231905465,2.25258493353028,NA,NA,NA,16.8374582404827,11.0453610171873,14.0712472794703,12.0237859500005,19.5576072156079,15.8715776387915
400102903,"5O","RS25","BR",2,10,60,0,0,17.7934052551033,0.802676442179979,2.3256138664682,6.57956657342273,0,0,0,5.48449968023245,11.0323472749879,0.519379718854323,25.9414071139656,168.518356077759,228.046029534743,0,0,0,246.62853853417,385.753759782841,94.3692425568329,1123.31592648635,12.0958590556528,51.1787977362404,0,0,0,30.6903676051703,70.8950658242025,4.387386699174,169.24747692044,8.96487170588447,25.36318305525,0,0,0,21.1418742866876,42.5279447121764,2.00212624000151,NA,NA,NA,19.0824414059506,8.37109591726434,16.8268143180341,13.2556264364067,19.1664837153866,17.1475021432738
